occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,sampleAccessionNumber,,SAMEA115159800,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,NCBIID,,230408,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,NCBIScientificName,,Pirsonia,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,NCBITaxonRank,,genus,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,fieldReplicateID,,no replicate,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu713,technicalReplicateID,,ARMS_Eilat_Katza1_20181024_20200706_MF500,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,submergedTime,day,621,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,sampleAccessionNumber,,SAMEA115159800,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,NCBIID,,2779610,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,NCBIScientificName,,Phagomyxida,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,NCBITaxonRank,,order,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,fieldReplicateID,,no replicate,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu876,technicalReplicateID,,ARMS_Eilat_Katza1_20181024_20200706_MF500,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,submergedTime,day,621,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,sampleAccessionNumber,,SAMEA115159800,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,NCBIID,,358186,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,NCBIScientificName,,Rhytidocystidae,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,NCBITaxonRank,,family,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,fieldReplicateID,,no replicate,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu310,technicalReplicateID,,ARMS_Eilat_Katza1_20181024_20200706_MF500,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,submergedTime,day,621,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,sampleAccessionNumber,,SAMEA115159800,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,NCBIID,,127916,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,NCBIScientificName,,Ichthyosporea,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,NCBITaxonRank,,class,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,fieldReplicateID,,no replicate,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu774,technicalReplicateID,,ARMS_Eilat_Katza1_20181024_20200706_MF500,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,submergedTime,day,621,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,sampleAccessionNumber,,SAMEA115159800,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,NCBIID,,2864,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,NCBIScientificName,,Dinophyceae,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,NCBITaxonRank,,class,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,fieldReplicateID,,no replicate,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu679,technicalReplicateID,,ARMS_Eilat_Katza1_20181024_20200706_MF500,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,submergedTime,day,621,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,sampleAccessionNumber,,SAMEA115159800,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,NCBIID,,29185,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,NCBIScientificName,,Rotaliida,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,NCBITaxonRank,,order,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,fieldReplicateID,,no replicate,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu678,technicalReplicateID,,ARMS_Eilat_Katza1_20181024_20200706_MF500,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,submergedTime,day,621,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,sampleAccessionNumber,,SAMEA115159800,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,NCBIID,,5794,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,NCBIScientificName,,Apicomplexa,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,NCBITaxonRank,,phylum,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,fieldReplicateID,,no replicate,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu677,technicalReplicateID,,ARMS_Eilat_Katza1_20181024_20200706_MF500,,,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu676,submergedTime,day,621,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Eilat_Katza1_20181024_20200706_MF500_r2:Otu676,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
