occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu517,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,18,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota,no match,no match,no match,Otu517
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu519,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,8,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;CCW10-lineage;CCW10-lineage (family);X (CCW10-lineage (family));CCW10-lineage (X (CCW10-lineage (family)));X (CCW10-lineage (X (CCW10-lineage (family))));sp. (X (CCW10-lineage (X (CCW10-lineage (family))))),urn:lsid:marinespecies.org:taxname:591254,Ventricleftida,Order,Otu519
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1077,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Choanoflagellida,urn:lsid:marinespecies.org:taxname:580116,Choanoflagellatea,Class,Otu1077
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1075,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,3,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales (order);X (Katablepharidales (order));Katablepharidales (X (Katablepharidales (order)));XX (Katablepharidales (X (Katablepharidales (order))));Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order)))));XX (Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order))))));sp. (XX (Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order))))))),urn:lsid:marinespecies.org:taxname:599623,Katablepharidaceae,Family,Otu1075
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu229,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,31,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Unknown X (Bacillariophyta (class)) family 1,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu229
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu226,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,4,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Navicula;Unknown Navicula species 1,no match,no match,no match,Otu226
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu642,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,6,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae;Group;D;Stephanoecidae (D);Group (Stephanoecidae (D));D (Group (Stephanoecidae (D)));X (D (Group (Stephanoecidae (D))));Stephanoecidae (X (D (Group (Stephanoecidae (D)))));Group (Stephanoecidae (X (D (Group (Stephanoecidae (D))))));D (Group (Stephanoecidae (X (D (Group (Stephanoecidae (D)))))));X (D (Group (Stephanoecidae (X (D (Group (Stephanoecidae (D))))))));sp. (X (D (Group (Stephanoecidae (X (D (Group (Stephanoecidae (D))))))))),urn:lsid:marinespecies.org:taxname:707553,Stephanoecidae,Family,Otu642
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu641,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,8,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Amphisiella;Amphisiella (genus);candida (Amphisiella (genus)),urn:lsid:marinespecies.org:taxname:393230,Amphisiella,Genus,Otu641
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1819,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1819
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1811,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Unknown Polycladida family 2,urn:lsid:marinespecies.org:taxname:2853,Polycladida,Order,Otu1811
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1810,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Acoelomorpha,urn:lsid:marinespecies.org:taxname:380603,Acoelomorpha,Subphylum,Otu1810
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1813,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa,urn:lsid:marinespecies.org:taxname:562852,Cercozoa,Phylum,Otu1813
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1812,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Hydrozoa,urn:lsid:marinespecies.org:taxname:1337,Hydrozoa,Class,Otu1812
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1815,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Cryptofilida;Nanofilidae;Unknown Nanofilidae family 2,urn:lsid:marinespecies.org:taxname:562852,Cercozoa,Phylum,Otu1815
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1814,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Cocconeis;Cocconeis (species);stauroneiformis,urn:lsid:marinespecies.org:taxname:148989,Cocconeis,Genus,Otu1814
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1817,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia (order);X (Hypotrichia (order));Psammomitra;Psammomitra (species);Unknown Psammomitra (species) strain 1,urn:lsid:marinespecies.org:taxname:425681,Psammomitra,Genus,Otu1817
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1816,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,4,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum));Centroheliozoa (X (Centroheliozoa (phylum)));XX (Centroheliozoa (X (Centroheliozoa (phylum))));Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))));XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))));Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))));XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))));Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))))));XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))));sp. (XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))))),urn:lsid:marinespecies.org:taxname:341275,Centrohelida,Order,Otu1816
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu2357,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,2,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu2357
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu349,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,12,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Ephelotidae;Unknown Ephelotidae family 1,urn:lsid:marinespecies.org:taxname:172288,Ephelotidae,Family,Otu349
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1482,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,3,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales (order);X (Katablepharidales (order)),urn:lsid:marinespecies.org:taxname:599623,Katablepharidaceae,Family,Otu1482
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1483,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,3,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota,no match,no match,no match,Otu1483
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1480,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,3,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;CCW10-lineage;CCW10-lineage (family);X (CCW10-lineage (family));CCW10-lineage (X (CCW10-lineage (family)));X (CCW10-lineage (X (CCW10-lineage (family))));sp. (X (CCW10-lineage (X (CCW10-lineage (family))))),urn:lsid:marinespecies.org:taxname:591254,Ventricleftida,Order,Otu1480
