occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,sampleAccessionNumber,,SAMEA7685724,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,NCBIID,,4751,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,NCBIScientificName,,Fungi,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,NCBITaxonRank,,kingdom,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu230,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,sampleAccessionNumber,,SAMEA7685724,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,NCBIID,,33154,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,NCBIScientificName,,Opisthokonta,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,NCBITaxonRank,,clade,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu292,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,sampleAccessionNumber,,SAMEA7685724,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,NCBIID,,4892,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,NCBIScientificName,,Saccharomycetales,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,NCBITaxonRank,,order,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu194,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
