occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,NCBIScientificName,,Corella,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,NCBITaxonRank,,genus,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,submergedTime,day,37,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,sampleAccessionNumber,,SAMEA6673915,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,NCBIID,,102330,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,NCBIScientificName,,Pinna,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,NCBITaxonRank,,genus,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu11,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,NCBIID,,71176,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,NCBIScientificName,,Chelyosoma,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,NCBIID,,7713,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,NCBIScientificName,,Ascidiacea,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,NCBITaxonRank,,class,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
