occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu825,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu825,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu825,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu825,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu71,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu71,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu71,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu71,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu71,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2256,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2256,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2256,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2256,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2256,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
