occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_548:4daf92bee26fe96b77545cd7705dd72a7c04ef2b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,14,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Acanthiza;Acanthiza apicalis,,Eukaryota,domain,ASV_548:4daf92bee26fe96b77545cd7705dd72a7c04ef2b,NCBI:117185,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_557:f55693447188279917e855d8f7d11f08053b664e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi,,Eukaryota,domain,ASV_557:f55693447188279917e855d8f7d11f08053b664e,NCBI:84397,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_598:6ab2d9d2a3ecdfe717a0e84d0f47dcd38bebd197,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,22,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Ahnfeltiopsis;Ahnfeltiopsis fastigiata,,Eukaryota,domain,ASV_598:6ab2d9d2a3ecdfe717a0e84d0f47dcd38bebd197,NCBI:1874222,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_603:b298d422dc79d2328dccea57cdd8d9782ac4361d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,5,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,,Eukaryota,domain,ASV_603:b298d422dc79d2328dccea57cdd8d9782ac4361d,NCBI:221721,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_610:2c1dc1e4614e90bc485c47a4bc3f503b6e2077a5,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,6,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Glaucidae;Sakuraeolis;Sakuraeolis japonica,,Eukaryota,domain,ASV_610:2c1dc1e4614e90bc485c47a4bc3f503b6e2077a5,NCBI:1939669,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_627:1b3062534eab84100cfaa5619537a69def7c8c51,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,15,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidiella;Ascidiella scabra,urn:lsid:marinespecies.org:taxname:103719,Ascidiella scabra,Species,ASV_627:1b3062534eab84100cfaa5619537a69def7c8c51,NCBI:1298853,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_685:8a1c9da427aa6f155aaa44acd2708f79db93e1d1,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,16,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Haptista;Haptophyta;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi,urn:lsid:marinespecies.org:taxname:236056,Gephyrocapsa huxleyi,Species,ASV_685:8a1c9da427aa6f155aaa44acd2708f79db93e1d1,NCBI:2903,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_692:bbc5cf6037063aa32535d351193e069d357997e3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinoderma;Prasinoderma coloniale,,Eukaryota,domain,ASV_692:bbc5cf6037063aa32535d351193e069d357997e3,NCBI:156133,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_699:139ed7605043daf1d7ece872f3e860f1690f6449,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,15,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Bivalvia;Veneroida;Montacutidae;Kurtiella;Kurtiella bidentata,urn:lsid:marinespecies.org:taxname:345281,Kurtiella bidentata,Species,ASV_699:139ed7605043daf1d7ece872f3e860f1690f6449,NCBI:1177057,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_703:388dcb1557d8c907de75977955fca12b3961ffa4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,3,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Laminariales;Phaeophyceae 7;Laminariales;Laminariaceae;Saccharina;Saccharina longipedalis,,Eukaryota,domain,ASV_703:388dcb1557d8c907de75977955fca12b3961ffa4,NCBI:416839,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_713:a49bba305b0413d3f317bc60fd2c4a5646c6082b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,6,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Cladocorynidae;Cladocoryne;Cladocoryne haddoni,,Eukaryota,domain,ASV_713:a49bba305b0413d3f317bc60fd2c4a5646c6082b,NCBI:1858808,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_741:9f12c88ca790fe53a8ae72b749e5ba2e6f6523f9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,39,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Echinodermata;Echinoidea;Spatangoida;Loveniidae;Echinocardium;Echinocardium cordatum,urn:lsid:marinespecies.org:taxname:124392,Echinocardium cordatum,Species,ASV_741:9f12c88ca790fe53a8ae72b749e5ba2e6f6523f9,NCBI:39298,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_752:eb8ecc0a44e8b9521130d8729d842a52af9a8123,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,urn:lsid:marinespecies.org:taxname:621564,Berkeleya fennica,Species,ASV_752:eb8ecc0a44e8b9521130d8729d842a52af9a8123,NCBI:1577906,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_766:51a2b3274e5269227993b10e2ca80b95b16c5c42,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,10,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Aoridae;Aora;Aora gracilis,urn:lsid:marinespecies.org:taxname:102012,Aora gracilis,Species,ASV_766:51a2b3274e5269227993b10e2ca80b95b16c5c42,NCBI:371456,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_778:ab3165106c08d4da729e459eb4be2a1482416fc9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,7,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Rhytimenia;Rhytimenia maculata,,Eukaryota,domain,ASV_778:ab3165106c08d4da729e459eb4be2a1482416fc9,NCBI:1828478,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_789:eb4f047817d75465abb31626907fd95ed0a0cb43,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,4,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,,Eukaryota,domain,ASV_789:eb4f047817d75465abb31626907fd95ed0a0cb43,NCBI:291032,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_792:0b143d0349b03702a242dabf540d0d077c2bd3d3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Streptophyta;Anthocerotopsida;Notothyladales;Notothyladaceae;Phaeoceros;Phaeoceros laevis,,Eukaryota,domain,ASV_792:0b143d0349b03702a242dabf540d0d077c2bd3d3,NCBI:37308,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_918:6b3df1b200bd05dbae66846fa1d7136fffca4746,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,3,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Cociella;Cociella heemstrai,,Eukaryota,domain,ASV_918:6b3df1b200bd05dbae66846fa1d7136fffca4746,NCBI:1003712,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_944:c10059c7bcd1c6604d7702fed05052930ffb375f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,8,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Haptista;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis antarctica,,Eukaryota,domain,ASV_944:c10059c7bcd1c6604d7702fed05052930ffb375f,NCBI:33657,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_945:cd6611ce7831d001d836c621507d2821feeb601b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,11,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Amphilochidae;Gitana;Gitana sarsi,urn:lsid:marinespecies.org:taxname:101977,Gitana sarsi,Species,ASV_945:cd6611ce7831d001d836c621507d2821feeb601b,NCBI:1732149,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_954:f7d114f8b5bc1a7f9dce8ebfd631ff4b096ad970,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena asiatica,,Eukaryota,domain,ASV_954:f7d114f8b5bc1a7f9dce8ebfd631ff4b096ad970,NCBI:5913,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_974:43dcfb90885e6c4104e050506bd1e876a0082e4b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,3,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Lolium;Lolium perenne,,Eukaryota,domain,ASV_974:43dcfb90885e6c4104e050506bd1e876a0082e4b,NCBI:4522,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
