occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,submergedTime,day,161,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,sampleAccessionNumber,,SAMEA10020988,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,NCBIID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,NCBIScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,NCBITaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,originalScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,originalTaxonRank,,,,,
